index,source,target
9360,9024・白天凱孤狼ノ剣,Lonely White Sky Sword
9361,9124・白天凱天狼ノ剣,Heavenly White Sky Sword
9362,9224・白天凱餓狼ノ剣,Ravenous White Sky Sword
9363,9324・白天凱豺狼ノ剣,Jackal White Sky Sword
9364,Paxie Loam,
9365,Paxie Roll,
9366,Paxie Rose,
9367,Paxia Loria,
9368,Fighter Zora,
9369,Fighter Zoi,
9370,9A24・ファイタルゾマデス,Faitar Zomades
9371,9B24・ファイタルゾラガス,Faitaruzoragas
9372,9C24・エメラームヴァング,Emeraam Vang
9373,9D24・エメラームヴァンゼ,Emeraam Vanze
9374,9E24・エメラームヴァスラ,Emeralm Vasla
9375,9F24・エメラームヴァミラ,Emerald Vamira
9376,A024・リーズリーソニア,Leesly Sonia
9377,A124・リーズリーラニア,Riesly Lania
9378,A224・リーズリーミリア,Lees Limilia
9379,A324・リーズリーソニカル,Risley Sonic
9380,Cinder Liste,
9381,Cinder Listel,
9382,Cinder Listes,
9383,A724・シンドルリズリー,Shindol Rizley
9384,A824・ガスギャルド,Gasgyald
9385,A924・ガスパールネスタ,Gaspar Nesta
9386,AA24・ガスパーダエラージア,Gaspada Elagia
9387,AB24・ギュエルレアンド,Gyuel Leand
9388,AC24・エグゼルグリード,Exel Greed
9389,AD24・エゼキルグリフィア,Ezekiel Griffia
9390,AE24・エゼキルトニエッド,Ezekiel Tonied
9391,AF24・ベルトドットナジー,Belt Dot Nagi
9392,B024・アプソロンジーク,Apsolon Zeke
9393,B124・アプソロシュベック,Apsolo Schbeck
9394,B224・アプソウローラットド,Apsourolatd
9395,B324・ドルソークイア,Dolsoquia
9396,B424・ナーディスヴェア,Nadisvear
9397,B524・ナーディズシークラ,Nadiz Seekra
9398,B624・ナーディバルトロット,Nadi Baltrott
9399,B724・ホウチェカフロ,Houchekafro
9400,B824・ハユリュネード,Hayulynade
9401,B924・ハユリュウルリカ,Hayuryu Rurika
9402,BA24・ハユリュスサンカリ,Hayuryus Sankari
9403,BB24・ヘイモネン,Heimonen
9404,BC24・ロジベルン,Logibern
9405,BD24・ロジグラート,Logi Grat
9406,BE24・ロジアルメント,Rojialment
9407,BF24・ロジバーゼル,Rojibasel
9408,C024・ロジブリエンツ,Rosibrienz
9409,C124・グリンデルクロイツ,Grindelkreuz
9410,Furious Surprise,
9411,Dummy,
9412,Dummy,
9413,Dummy,
9414,Gold Blade,
9415,Gold Emmerich,
9416,C824・ゴルードファティメス,Gorudo Fatimes
9417,C924・ゴルードニガルス,Gordo Nigals
9418,CA24・ゴルゴンルブレット,Gorgon Rublette
9419,CB24・クレメッタムート,Kuremettamut
9420,CC24・クレメントカープロ,Clement Carpro
9421,CD24・クレメンタカレヴィ,Clementa Kalevi
9422,CE24・クレメンタトリープ,Clementa Trip
9423,CF24・エルヴィンヴォレック,Elvin Voreck
9424,D024・バルゼアラカット,Balze Aracat
9425,D124・バルゼネスティーダ,Balze Nestida
9426,D224・バルセルミドンテート,Balselmidon Tate
9427,D324・バルセルスバロウ,Balsel Sparrow
9428,D424・アドット・クヴィスバ,Adot Quvisba
9429,Helvard,
9430,Helvard Les,
9431,Helvard Lami,
9432,Helvard Lhyme,
9433,Hell Levinard,
9434,DA24・ヒュ・テオパルド,Hyu Teopard
9435,DB24・ヒュ・コンド,Hyu Kondo
9436,DC24・ヒュ・クレメンテ,Hyu Clemente
9437,DD24・ヒュ・セスランガ,Hyu Sesranga
9438,DE24・モーデスルランガ,Modes Lulanga
9439,DF24・タイダラルーベン,Taidara Ruben
9440,E024・タイダラナタエルン,Taidara Nataelun
9441,E124・タイダラセイバトール,Taidara Sabertooth
9442,E224・タイダラリベル,Taidara Liber
9443,E324・タイダンレジェス,Tidan Rejes
9444,Genome Slasher,
9445,Genome Storm,
9446,Genome Wind,
9447,Genome Energy,
9448,Ultimate Biochemestry,
9449,Proteus Brant,
9450,Proteus Striker,
9451,Proteus Impact,
9452,Proteus Flames,
9453,Biotechnology,
9454,Bio Smasher,
9455,Bio Provider,
9456,Bio Chroma,
9457,Biogenetics,
9458,F224・バイオンネンボーグ,Bionennborg
9459,Physio Stamper,
9460,Physio Grinder,
9461,Physio Breaker,
9462,Physio Pounder,
9463,Bioinformatics,
9464,F824・スパインディヴォル,Spine Divol
9465,F924・カンタディヴォル,Kanta Divol
9466,FA24・ティゲンディヴォル,Tigendivol
9467,FB24・ケイパーディヴォル,Keeper Divol
9468,Balt Beelzebub,
9469,Naranjavolo,
9470,Mandajavolo,
9471,Olenjavolo,
9472,Marumjavolo,
9473,Medek Beelzebub,
9474,Sealed Falchion Ⅰ,
9475,Sealed Falchion Ⅱ,
9476,Sealed Falchion Ⅲ,
9477,Sealed Falchion Ⅳ,
9478,Exalted Falchion,
9479,Parallel Falchion Ⅰ,
9480,Parallel Falchion Ⅱ,
9481,Parallel Falchion Ⅲ,
9482,Parallel Falchion Ⅳ,
9483,Parallel Falchion Ⅴ,
9484,Rebellion I,
9485,Rebellion II,
9486,Rebellion III,
9487,Rebellion IV,
9488,Rebellion V,
9489,Rebellion Kai I,
9490,Rebellion Kai II,
9491,Rebellion Kai III,
9492,Rebellion Kai IV,
9493,Rebellion Kai V,
9494,1625・ケミライドソード,Kemiraid Sword
9495,1725・ケミイベンタソード,Chemiiventa Sword
9496,1825・ケミベルテッドソード,Chemi Belted Sword
9497,1925・ドレーヴォンガ,Dravonga
9498,1A25・ドレーアンゲルッダ,Dorean Geludda
9499,1B25・トロノヴァソード,Tronova Sword
9500,1C25・トロルギッドソード,Troll Gid Sword
9501,1D25・トロノアデランソード,Toronoa Deran Sword
9502,1E25・ロリッチダーシェ,Roritchi Dashe
9503,1F25・ロリッチボディール,Loritch Bodile
9504,2025・バトースシーク,Batos Seek
9505,2125・バトースネリカル,Batos Nerical
9506,2225・バトースブリテット,Batos Britet
9507,2325・ルトゥ・ソード,Rutu Sword
9508,2425・ルトゥーニ・ソード,Rutuni Sword
9509,2525・ルトゥ・ダランソード,Lutu Daran Sword
9510,2625・グザッダルンガ,Guzaddarunga
9511,2725・グザッダージャモン,Guzadda Jamon
9512,2825・グザンダージャーマレ,Guzandar Jaamare
9513,2925・ディナンラーク,Dinanlark
9514,2A25・ディナンブリッタ,Dinan Britta
9515,2B25・ディナベルディッド,Dinabeldid
9516,2C25・ラッドバイソナー,Radd Bisonor
9517,2D25・ラッドソボルドーナ,Radso Boldona
9518,Crimson Blade,
9519,Glittering Crimson Blade,
9520,Shining Crimson Katana,
9521,Sealed Crimson Katana,
9522,Brilliant Crimson Blade,
9523,Violet Katana,
9524,Violet Spirit Katana,
9525,Shining Violet Katana,
9526,Sealed Violet Katana,
9527,Brilliant Crimson Katana,
9528,Gold Katana,
9529,Gold Duststorm Katana,
9530,Extinction Gold Katana,
9531,White Hail Katana,
9532,White Sleet Katana,
9533,White Comet Sleet Katana,
9534,Clear White Sleet Katana,
9535,Shore White Sleet Katana,
9536,4025・青嵬ノ太刀,Azure Crag Long Sword
9537,4125・青嵬臨ノ太刀,Azure Crag Advent LS
9538,4225・青嵬臨ノ太刀【翔】,Azure Crag Advent LS: Soar
9539,4325・蒼臨孔雀ノ太刀【華】,Azure Peacock LS [Bloom]
9540,4425・蒼臨孔雀ノ太刀【雅】,Azure Peacock LS: Elegance
9541,4525・翡翠祈ノ太刀,Jade Prayer LS
9542,4625・翡翠戰祈ノ太刀,Jade War Prayer LS
9543,4725・翡翠戰祈ノ太刀【我】,Jade War Prayer LS [Self]
9544,4825・巖翔翠祈ノ太刀【己】,Stonewing Jade Prayer Self
9545,4925・巖翔翠祈ノ太刀【奉】,Stonewing Jade Prayer Gift
9546,4A25・ディアマリベト,Diamaribet
9547,4B25・ディアマヴォント,Diamavant
9548,4C25・ディアマカデナ,Diarma Cadena
9549,4D25・ジュアマン＝カッシェ,Juaman=Casshe
9550,4E25・ジュアマン＝プロジオ,Juaman=Prozio
9551,4F25・ジュアマンエプラシア,Juaman Eplacia
9552,"PrideSaw ""Blueprint""",
9553,"PrideSaw ""Test""",
9554,"PrideSaw ""Final""",
9555,"PrideSaw ""Solidary""",
9556,"PrideSaw ""Conceit""",
9557,"PrideSaw ""Contemplation""",
9558,BattledoreKnife,
9559,"BattledoreKnife ""Clear""",
9560,"BattledoreKnife ""Cloudy""",
9561,5925・羽子板ナイフ【粧】,Hagoita Knife [Adornment]
9562,"BattledoreKnife ""Pray""",
9563,"BattledoreKnife ""Life""",
9564,Cutie Gift,
9565,Cutie Heart,
9566,Cutie Attack,
9567,Cutie Amber,
9568,Cutie Epodos,
9569,Love Flame,
9570,Flower Drum,
9571,Flower Drum Ring,
9572,Flower Drum Echo,
9573,Flower Drum Invitation,
9574,Flower Drum Confusion,
9575,Flower Drum Fascination,
9576,Icing Killer,
9577,6925・アイシングゼルガーマ,Icing Zergarma
9578,6A25・アイシングベルガーダ,Icing Bergada
9579,6B25・アイシングドルフーデ,Icing Dorfude
9580,6C25・アイシングダラート,Icing Dalat
9581,6D25・アイシンピュアレンス,Aisin Purelence
9582,Cherry Riot,
9583,"Cherry Riot ""Bud""",
9584,"Cherry Riot ""Flowering""",
9585,"Cherry Riot ""NewBloom""",
9586,"Cherry Riot ""LateBloom""",
9587,"Cherry Riot ""FullBloom""",
9588,7425・大海君神ヴォルノボリ,Ocean Lord God Volnobori
9589,7525・爆熱君神ヴォルノボリ,Blast Lordgod Volnobori
9590,"Moon Iris Sword ""Guard""",
9591,Princess Sasa's Thoughts,
9592,Meeting Stars Bamboo,
9593,Stars Twinkle,
9594,7A25・ソルエルポワニール,Soleil Poignard
9595,Sol el Kjarr,
9596,Schwarzdorf,
9597,Schwarzweg,
9598,7E25・ゲヴィッタポワニール,Gevitta Powanil
9599,7F25・ソルエルオプグナー,Soruel Opugner
9600,8025・ソルエルグナティオ,Sol Elg Natio
9601,8125・シュヴァルツトーア,Black Gate
9602,8225・シュヴァルツテューア,Schwarz Tuer
9603,8325・ゲヴィッタオプグナー,Gewitta Opugner
9604,8425・ソルエルファーブラ,Sol El Fabra
9605,8525・ソルエルプエリーリス,Sol Elp Eliris
9606,Schwarz Br?cke,
9607,Schwarz Canal,
9608,8825・ゲヴィッタファーブラ,Gevitta Farbra
9609,8925・ゲヴィッタクスフ,Gevittakusf
9610,8A25・ゲヴィッタマルト,Gevitta Malto
9611,8B25・ゲヴィッタメタリエ,Gevitta Metarie
9612,8C25・ヴォーラマヒート,Vorama Heat
9613,Vola Doppelt,
9614,Vola Messer,
9615,8F25・ヴォーラレヴィエ,Vora Revie
9616,9025・ヴォーラカピール,Volacapir
9617,Vola Ambush,
9618,Vola Ave,
9619,9325・ヴォーラホーン,Vola Horn
9620,9425・ノーブルクシフ,Noble Kushif
9621,9525・ノーブルシーフォ,Noble Sifo
9622,9625・ノーブルシフォス,Noble Sifos
9623,9725・アスールズヴィエ,Azure Zvie
9624,9825・ノーブルポーラ,Noble Pola
9625,9925・ノーブルモート,Noble Morte
9626,9A25・ノーブルモロット,Noble Morrot
9627,9B25・アスールスフィール,Azure Sphere
9628,"Cat Hand ""Bandit""",
9629,"Cat Hand ""Great Bandit""",
9630,"BattledorSword""Lust""",
9631,"BattledorSword""Gluttony""",
9632,"Twin Battledore ""Yoshi""",
9633,"Twin Battledore ""Crow""",
9634,Celebrity Butterfly,
9635,Queen Butterfly,
9636,Gentle Human,
9637,Elegante,
9638,A625・ガウ・カリバ,Gau Kariba
9639,Gauss Lasher,
9640,"Battledore Blade ""Yoshi""",
9641,"Battledore Blade ""Crow""",
9642,Cunning Blade,
9643,Fraud Blade,
9644,Fear Heart,
9645,Dream Heart,
9646,AE25・奇王刀【雅楽】,Wondrous King: Court Music
9647,AF25・奇王刀【舞斬】,Wondrous King: Dance Slash
9648,"Battledore ""Fright""",
9649,"Battledore ""Leaf""",
9650,Candy Rise,
9651,Candy Vortex,
9652,Extra Hina Fes,
9653,Ultra Hina Fes,
9654,"Uzuki ""Sakura Lunatic""",
9655,Eterno Gifts,
9656,Future Gifts,
9657,"BattledorHammer""Open""",
9658,"BattledorHammer""Curtain""",
9659,Anteka's Quint,
9660,Anteka's Cinqui?me,
9661,BD25・ロリポップ・チスパ,Lollipop Chispa
9662,Lollipop Shock,
9663,Sweet Rondo,
9664,Sweet Serenade,
9665,Cha Cha Turn,
9666,Cha Cha Lilliant,
9667,Merry Great,
9668,Merry Gloria,
9669,Shace,
9670,Sha,
9671,Pure Heart,
9672,Strong Heart,
9673,Dadndy Dumpty,
9674,Dandy Master,
9675,"Odai Rikagra ""Relief""",
9676,"Odai Rikagra ""Soaring""",
9677,"TreeOrnamentGL ""Sunrise""",
9678,"TreeOrnamentGL ""Summer""",
9679,Golden Thornblade,
9680,Armored Crimson Katana,
9681,Akurashot Micro Crystal,
9682,Akurashot Quasi Crystal,
9683,Akurashot Poly Crystal,
9684,Akurashot True Crystal,
9685,"Zeru Cutter ""Light""",
9686,"Zeru Storms ""Light""",
9687,"Zeru Render ""Light""",
9688,"Zeru Flow ""Light""",
9689,"Zeru Drill ""Light""",
9690,"Zeru Bomber ""Light""",
9691,"Zeru Basher ""Light""",
9692,"Zeru Bomber ""Gleam""",
9693,"Zeru Cutter ""Gleam""",
9694,"Zeru Storms ""Gleam""",
9695,"Zeru Render ""Gleam""",
9696,"Zeru Flow ""Gleam""",
9697,"Zeru Drill ""Gleam""",
9698,"Zeru Bomber ""Dazzle""",
9699,"Zeru Basher ""Gleam""",
9700,"Zeru Bomber ""Shine""",
9701,"Zeru Cutter ""Dazzle""",
9702,"Zeru Storms ""Dazzle""",
9703,"Zeru Render ""Dazzle""",
9704,"Zeru Flow ""Dazzle""",
9705,"Zeru Drill ""Dazzle""",
9706,"Zeru Bomber ""Luster""",
9707,"Zeru Basher ""Dazzle""",
9708,"Zeru Note ""Light""",
9709,"Zeru Cutter ""Shine""",
9710,"Zeru Storms ""Shine""",
9711,"Zeru Render ""Shine""",
9712,"Zeru Flow ""Shine""",
9713,"Zeru Drill ""Shine""",
9714,"Zeru Note ""Gleam""",
9715,"Zeru Basher ""Shine""",
9716,"Zeru Note ""Dazzle""",
9717,"Zeru Cutter ""Luster""",
9718,"Zeru Storms ""Luster""",
9719,"Zeru Render ""Luster""",
9720,"Zeru Flow ""Luster""",
9721,"Zeru Drill ""Luster""",
9722,"Zeru Note ""Shine""",
9723,"Zeru Basher ""Luster""",
9724,"Zeru Note ""Luster""",
9725,Baru Bloodbite,
9726,Baru Bloodspice,
9727,Baru Bloodhate,
9728,Baru Bloodecho,
9729,Baru Bloodbeast,
9730,Baru Bloodsea,
9731,Baru Bloodbarrier,
9732,Baru Bloodcall,
9733,0526・バル・ラスティマ,Bal Lastima
9734,Baru Bloodphysalis,
9735,Baru Bloodremorse,
9736,Baru Bloodscream,
9737,Baru Bloodlily,
9738,Baru Bloodtachibana,
9739,Baru Bloodpromise,
9740,Baru Bloodgroove,
9741,Giga Velocidrome Claws,
9742,"Bone Katana ""Storm""",
9743,Blue Starving,
9744,Dragons Sin,
9745,Genepo Pianimo,
9746,Lethal Poison,
9747,Eos Grief,
9748,1426・サブールビュサン,Sabur Byusan
9749,Clever Wand,
9750,Blos Fear Horn,
9751,Blos Flatter,
9752,Fin Buster,
9753,1926・波輝乃太刀【真打】,Wave Radiance: Masterwork
9754,Eralda Fisher,
9755,"Thundergrace ""Phoenix""",
9756,"Thunderpike ""Kimnara""",
9757,"Thunderbreak ""Demon""",
9758,Darkness Lance,
9759,Darker Cannon,
9760,Golden Grid,
9761,Leeching Sword,
9762,Leeching Blade,
9763,Leeching Gunlance,
9764,Leeching Hammer,
9765,Blooddrinking Sword,
9766,Blooddrinking Blade,
9767,Blooddrinking Glance,
9768,Blooddrinking Hammer,
9769,Para Bloodeating Sword,
9770,Para Bloodeating Blade,
9771,Para Bloodeating GLance,
9772,Para Bloodeating Hammer,
9773,Toxic Bloodeating Sword,
9774,Toxic Bloodeating Blade,
9775,Toxic Bloodeating GLance,
9776,Toxic Bloodeating Hammer,
9777,Ultimus Dark Devidra,
9778,Fatalis Gunlance,
9779,Extreme Black Dragon H.,
9780,Fatalis Pipe,
9781,3526・トラグ・エスカー,Trag Escar
9782,3626・トラグ・セール,Trag Sail
9783,3726・トラグ・フェーン,Trag Fehn
9784,3826・トラグ・アーラ,Trag Aara
9785,3926・トラグ・ローク,Trag Rook
9786,3A26・トラグ・ヴァルカン,Trag Vulcan
9787,3B26・トラグ・メーネ,Trag Mehne
9788,3C26・トラグ・コーダ,Trag Coda
9789,Nameless Dagger Ⅰ,
9790,Nameless Dagger Ⅱ,
9791,Nameless Dagger Ⅲ,
9792,Nameless Dagger Ⅳ,
9793,Nameless Dagger Ⅴ,
9794,"Nameless Dagger ""Blk"" Ⅰ",
9795,"Nameless Dagger ""Blk"" Ⅱ",
9796,"Nameless Dagger ""Blk"" Ⅲ",
9797,"Nameless Dagger ""Blk"" Ⅳ",
9798,"Nameless Dagger ""Blk"" Ⅴ",
9799,"Sword of Rupture, Ea Ⅰ",
9800,"Sword of Rupture, Ea Ⅱ",
9801,"Sword of Rupture, Ea Ⅲ",
9802,"Sword of Rupture, Ea Ⅳ",
9803,"Sword of Rupture, Ea Ⅴ",
9804,"Swrd.Rupture, Ea ""Blk"" Ⅰ",
9805,"Swrd.Rupture, Ea ""Blk"" Ⅱ",
9806,"Swrd.Rupture, Ea ""Blk"" Ⅲ",
9807,"Swrd.Rupture, Ea ""Blk"" Ⅳ",
9808,"Swrd.Rupture, Ea ""Blk"" Ⅴ",
9809,5126・エスティノヴァ,Estinova
9810,Enduranda,
9811,5326・エスタラムス,Estaralmus
9812,Endumacy,
9813,Vel Myna,
9814,Veo Grue,
9815,Ethereal Meteor,
9816,Ethereal Trance,
9817,Falling Star,
9818,Stellar Strike,
9819,Graze Gov,
9820,Graze Fall,
9821,Vol Alioth,
9822,Tiera Alioth,
9823,Largamil,
9824,Dessa Domirza,
9825,Kvere Helios,
9826,Helios Laguna,
9827,Pallas Twins,
9828,Courage Tempest,
9829,Stardust Ignore,
9830,Stardust Force,
9831,Greda Vesta,
9832,Corona Vesta,
9833,Fragment Glow,
9834,Spira Glow,
9835,Nova Selion,
9836,Nova Friziniti,
9837,6D26・ブラフェルイルバ,Brafel Ilba
9838,6E26・ブラフェリウス,Braferius
9839,Iced Wrencher,
9840,Freezing Wrencher,
9841,7126・ヴェレルドローブ,Velerd Robe
9842,7226・ヴェレルドリブン,Velerdriven
9843,7326・ハイドレバルア,Hydre Balor
9844,7426・イドランバルア,Idranbalua
9845,Scale Curse,
9846,Scale Scourge,
9847,Dagda Stamper,
9848,Dagda Smasher,
9849,Tonto Seele,
9850,Seelegeon,
9851,7B26・リシアン・ナトゥア,Rician Natua
9852,7C26・ナトゥアクリーク,Natua Creek
9853,7D26・シュニット・ラムズ,Schnitt Rams
9854,7E26・クリミナシュニット,Crimina Schnitt
9855,7F26・ロクァー・ヴィント,Rokwar Vint
9856,8026・ヴィントマリウス,Wind Marius
9857,Cartel Eisen,
9858,Eisenburg,
9859,8326・コドラ・シュトゥルム,Kodra Sturm
9860,8426・シュトゥルムアロマ,Sturm Aroma
9861,8526・セリス・トリトス,Celis Tritos
9862,8626・セリス・ラーグル,Seris Ragul
9863,8726・ネイズ・ドーン,Naze Dawn
9864,8826・ネイズ・ソリア,Naze Soria
9865,8926・ゴーグ・ガル,Gog Garu
9866,8A26・ゴーグ・ゲンス,Gog Gens
9867,8B26・ファコヴェス・ライン,Facoves Line
9868,8C26・ファコヴェス・マリス,Fakoves Malis
9869,8D26・ズニアン・ヌーム,Zunian Noom
9870,8E26・ズニアン・ロング,Zunian Long
9871,8F26・ヴォトク・ドリル,Votok Drill
9872,9026・ヴォトク・ラングル,Votok Langur
9873,9126・グラザーセント,Glazacent
9874,9226・セントレイディ,Cent Lady
9875,Oruvaja,
9876,Junglyph,
9877,Paralifatos,
9878,9626・カーノルバラリス,Karnol Balaris
9879,9726・エクタンパーロ,Ectan Parlo
9880,9826・パーロレクレイア,Parlo Lecreia
9881,9926・ハイエスラスカー,Hi-S Lascar
9882,9A26・ラスカグロワール,Lasca Gloire
9883,9B26・クレシュタードロ,Crestadro
9884,9C26・ダルドロディアン,Dardorodian
9885,9D26・ズモス・キュニック,Zumos Kyunik
9886,9E26・ラビナ・ポルカ,Lavina Polka
9887,"Azure Lightedge ""Wa""",
9888,"Gilded Lightedge ""Wa""",
9889,Dio Spirit,
9890,Dio Spirit Σ,
9891,Dio Spirit Ω,
9892,Thunder Destroyer,
9893,Thunder Destroyers+,
9894,Earth Sword,
9895,Earth Sword+,
9896,Dilek Magisword Cinder,
9897,Dilek Magisword Ember,
9898,Dilek Magisword Thunder,
9899,Dilek Magisword Rise,
9900,"FireDrgnSwrd""Awakening""",
9901,"PoisnDrgnSwrd""Awakening""",
9902,"ThunderSwrd""Awakening""",
9903,"DragonKiller""Awakening""",
9904,"ThunderSwrd""Awakening""",
9905,"DragonKiller""Awakening""",
9906,B226・ユーラ・シャンカール,Yura Shankarl
9907,B326・レム・シャンカール,Lem Shankarl
9908,Septa Come,
9909,Septa Gump,
9910,Mercu Light,
9911,Mercu Ghost,
9912,B826・コメス・アイリス,Comes Iris
9913,B926・ティーダ・アイリス,Tida Iris
9914,BA26・ヤイロミガース,Yairo Migas
9915,BB26・ヤイロタスクス,Yairo Tascus
9916,BC26・マルティヌス,Martinus
9917,BD26・マルティード,Martido
9918,Nicata Elmundo,
9919,BF26・ニカータエルゼ,Nikataelze
9920,C026・センヴィ・トーレ,Senvi Torre
9921,C126・センヴィ・パール,Senvi Pearl
9922,Laksverge,
9923,Tartberge,
9924,Mistiltact,
9925,Mistilmutte,
9926,Laevatact,
9927,Laevamutte,
9928,Knarr Apicia,
9929,Knarr Amur,
9930,CA26・コーグ・ディーガ,Kogu Diga
9931,CB26・コーグ・コーガ,Korg Korga
9932,CC26・カウロ・ロッシィ,Cauro Rossy
9933,CD26・カウロ・ミィケス,Cauro Mikes
9934,CE26・テッド・エルミス,Ted Ermis
9935,Dath Aramis,
9936,D026・ウルフェフタチオ,Ulfe Futachio
9937,D126・ウルモフタチオ,Ulmo Futachio
9938,D226・アプケリウス,Apkelius
9939,D326・アプケラトリス,Apceratoris
9940,D426・アレムピーリ,Arempiri
9941,D526・アレムウェール,Alemwehr
9942,D626・ヨーク・シャリリ,York Shariri
9943,Yok Shapur,
9944,Eclair Duomo,
9945,D926・エクレール・ショウル,Eclair Showl
9946,Vapor Duomo,
9947,DB26・ヴェイパー・ショウル,Vapor Shoul
9948,Binding Felyne Claws α,
9949,Fiery Melynx Claws α,
9950,Minas Chute,
9951,DF26・ミナス・サスティナ,Minas Sustina
9952,E026・キスタ・ハムナプ,Kista Hamnap
9953,E126・キスタ・レッコ,Kista Rekko
9954,E226・ダクティ・ラウル,Dakuti Raul
9955,E326・ダクティ・リリル,Dacty Lilil
9956,E426・ダイア・シアス,Dia Sias
9957,E526・ドッグ・シアス,Dog Sias
9958,E626・ナベイルリューシュ,Nabeil Ryush
9959,E726・ナベイルアーツ,Nabeil Arts
9960,E826・イコクアリオス,Ikokuarios
9961,E926・イジェッタアリオス,Ijetta Arios
9962,Magnus,
9963,EB26・モグヌモグ,Mogunu Mogu
9964,EC26・ヴォタ・ツィビテ,Vota Tsibite
9965,ED26・ヴォタ・ツィーク,Vota Tsiik
9966,EE26・ラスタータスキム,Luster Taskim
9967,EF26・シュテルンバスタ,Stern Buster
9968,Pika Scimitar,
9969,Raia Scimitar,
9970,F226・エヴィローディ,Evilordy
9971,F326・エヴィサディーヌ,Evisadine
9972,F426・フォティローディ,Fotilordi
9973,F526・フォティサディーヌ,Fotisadine
9974,F626・グロムプレジット,Grom Prejit
9975,F726・グロムウェール,Gromwail
9976,F826・パライズプレジット,Paralysis Prejit
9977,F926・パライズウェール,Paralysis Wail
9978,FA26・リオ・グラデド,Rio Graded
9979,FB26・リオ・グライア,Rio Gria
9980,FC26・ルシア・ソル,Lucia Sol
9981,FD26・ルシア・メル,Lucia Mel
9982,FE26・ユーフォ・シブミティ,UFO Shibumiti
9983,FF26・ユーフォ・シェルブス,UFO Shelbs
9984,0027・フローラ・アフロディ,Flora Aphrodi
9985,0127・トークン・アフロディ,Token Aphrodi
9986,0227・トリムアリノス,Trim Arinos
9987,0327・ミシュキンアリノス,Mishkin Alinos
9988,0427・フェブルアビオルス,Febru Abiorus
9989,0527・フェブルアンダント,Febru Andante
9990,Schiffvelgr,
9991,Rhifvelgr,
9992,0827・ガネス・フォール,Ganes Fall
9993,0927・ガネス・レザード,Ganes Rezard
9994,0A27・イディア・マギタ,Idea Magita
9995,0B27・イディア・マレイド,Idea Maleid
9996,0C27・トリウム・レス,Toriumu Resu
9997,0D27・トリウム・ラーダ,Thorium Rada
9998,0E27・ディード・クロス,Deed Cross
9999,0F27・ディス・クロス,Dis Cross
10000,1027・アルテシローマ,Alteshiroma
10001,1127・シロマメギサ,Shiromamegisa
10002,1227・アレニオス,Arenios
10003,1327・アルグニオス,Algunios
10004,Paralyzing Smasher,
10005,Paralyzing Grandhammer,
10006,Reve Smasher,
10007,Reve Grandhammer,
10008,1827・ベリムアローム,Berim Arome
10009,1927・ベリムクリケッタ,Belim Cricketer
10010,1A27・キーム・アレイド,Keem Aleid
10011,1B27・キーム・カルザグマ,Kime Karuzaguma
10012,Anteka Bufera,
10013,Anteka Forata,
10014,1E27・リネルヴ,Linelv
10015,1F27・ミオネルヴァ,Mionerva
10016,2027・オリエイター,Oriator
10017,2127・ディオレイター,Dioreiter
10018,Girino Mezzo Pianio,
10019,Tonalita Mezzo Piano,
10020,2427・テトゥーレカイム,Teturekaim
10021,2527・ザトゥーレグリッサ,Zature Glissa
10022,2627・モナケッター,Mona Cutter
10023,2727・モナルザンビオッソ,Monarzan Bioso
10024,2827・ルバドプラット,Rubad Pratt
10025,2927・ルガドバレイド,Rugad Baleid
10026,2A27・ナゲロカレイド,Nagero Kaleid
10027,2B27・ヤゲロカゲリオ,Yagero Kagerio
10028,2C27・ブランド・アゲステ,Brand Ageste
10029,2D27・ブランド・エクレシオ,Brand Eclessio
10030,2E27・バレア・ボリア,Barea Boria
10031,2F27・バレア・マジウム,Barea Majium
10032,Anemone Soid,
10033,3127・アネモ・カレウド,Anemo Caludo
10034,Doreus Eunos,
10035,3327・アルロット・ユーノス,Arlot Yunos
10036,3427・フォルカスネイド,Forcasnade
10037,3527・フォルカケルネイダ,Forka Kelneida
10038,3627・ノエンエリアス,Noen Elias
10039,3727・ノエンシャルカス,Noen Shalkas
10040,Tante Kaleido,
10041,3927・タンテサルザード,Tante Sarzard
10042,3A27・オルスィ・メルスィ,Orsui Mersui
10043,3B27・オルスィ・エスケート,Orsui Escate
10044,3C27・ティル・ドラグーン,Till Dragoon
10045,3D27・ティル・ライトニング,Till Lightning
10046,3E27・リモン・シャンカール,Limon Shankar
10047,Septa Faust,
10048,Mercu Roman,
10049,4127・ヒューズ・アイリス,Fuse Iris
10050,4227・ヤイロルーチェ,Yairo Luce
10051,4327・マルティアーズ,Martiars
10052,4427・ニカータエルプティ,Nikata Elputi
10053,4527・センヴィ・モード,Senvi Mode
10054,Retberge,
10055,Mistilamia,
10056,Laevalamia,
10057,Knarr Amrida,
10058,4A27・コーグ・ブーマ,Kog Buma
10059,4B27・カウロ・ハミィ,Kauro Hamy
10060,4C27・ブレイド・エルミス,Blade Elmis
10061,4D27・ウルガルドフタチオ,Urgard Futachio
10062,4E27・アプケルージュ,Apke Rouge
10063,4F27・アレムアリーナ,Alem Arena
10064,5027・ヨーク・フィアニタ,York Fianita
10065,5127・エクレール・ファウム,Eclair Faum
10066,5227・ヴェイパー・ファウム,Vapor Faum
10067,Binding Felyne Claws α+,
10068,Fiery Melynx Claws α+,
10069,5527・ミナス・ティアーナ,Minas Tiana
